has_reply,has_retweet,has_retweet_comment,has_like,a_follows_b,b_is_verified,a_is_verified,type,language,0
False,True,False,True,True,False,False,Quote,BAC6A3C2E18C26A77C99B41ECE1C738D,2.7572211622238643e-05
False,True,False,True,True,False,False,Retweet,4B55C45CD308068E4D0913DEF1043AD6,3.86010962711341e-05
False,True,False,True,True,False,False,Retweet,CF304ED3CFC1ADD26720B97B39900FFD,5.5144423244477286e-05
False,True,False,True,True,True,False,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.0001075316253267307
False,True,True,False,False,False,False,Quote,5B6973BEB05212E396F3F2DC6A31B71C,0.00010650080940615149
False,True,True,False,False,False,False,TopLevel,10C6C994C2AD434F9D49D4BE9CFBC613,0.00014910113316861208
False,True,True,False,False,False,False,TopLevel,159541FA269CA8A9CDB93658CAEC4CA2,0.00010650080940615149
False,True,True,False,False,False,True,TopLevel,23686A079CA538645BF6118A1EF51C8B,0.0004047030757433757
False,True,True,False,True,False,False,Quote,DA13A5C3763C212D9D68FC69102DE5E5,0.00010650080940615149
False,True,True,False,True,False,False,Retweet,5B6973BEB05212E396F3F2DC6A31B71C,0.00021300161881230298
False,True,True,False,True,False,True,Retweet,9A78FC330083E72BE0DD1EA92656F3B5,6.390048564369089e-05
False,True,True,False,True,False,True,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,0.00019170145693107266
False,True,True,True,False,False,False,Retweet,105008E45831ADE8AF1DB888319F422A,0.0005660377358490566
False,True,True,True,False,False,False,Retweet,23686A079CA538645BF6118A1EF51C8B,0.00018867924528301886
False,True,True,True,False,False,False,TopLevel,A5CFB818D79497B482B7225887DBD3AD,0.0004716981132075472
False,True,True,True,False,False,True,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,0.0002830188679245283
False,True,True,True,False,False,True,TopLevel,5A0759FB938B1D9B1E08B7A3A14F1042,0.0007547169811320754
False,True,True,True,True,False,False,Retweet,838A92D9F7EB57FB4A8B0C953A80C7EB,0.0002830188679245283
False,True,True,True,True,False,False,Retweet,DA13A5C3763C212D9D68FC69102DE5E5,0.00018867924528301886
False,True,True,True,True,False,False,TopLevel,C41F6D723AB5D14716D856DF9C000DED,0.0002830188679245283
False,True,True,True,True,False,True,Quote,488B32D24BD4BB44172EB981C1BCA6FA,0.0006603773584905661
True,False,False,False,False,False,False,Quote,99CA116BF6AA65D70F3C78BEBADC51F0,2.4272770459344843e-05
True,False,False,False,False,False,False,Retweet,477ED2ED930405BF1DBF13F9BF973434,3.4675386370492636e-05
True,False,False,False,False,False,False,Retweet,C41F6D723AB5D14716D856DF9C000DED,6.935077274098526e-06
True,False,False,False,False,False,False,Retweet,DC5C9FB3F0B3B740BAEE4F6049C2C7F1,1.7337693185246316e-06
True,False,False,False,False,False,False,TopLevel,F33767F7D7080003F403FDAB34FEB755,2.7740309096394105e-05
True,False,False,False,False,False,True,Quote,9FCF19233EAD65EA6E32C2E6DC03A444,3.467538637049263e-06
True,False,False,False,False,True,True,TopLevel,E7F038DE3EAD397AEC9193686C911677,1.7337693185246316e-06
True,False,False,False,True,False,False,Quote,C1E99BF67DDA2227007DE8038FE32470,1.3870154548197053e-05
True,False,False,False,True,False,False,Retweet,440116720BC3A7957E216A77EE5C18CF,6.935077274098526e-06
True,False,False,False,True,False,False,Retweet,4CA37504EF8BA4352B03DCBA50E98A45,1.907146250377095e-05
True,False,False,False,True,False,False,Retweet,DC5C9FB3F0B3B740BAEE4F6049C2C7F1,1.7337693185246316e-06
True,False,False,False,True,False,True,Quote,23686A079CA538645BF6118A1EF51C8B,3.467538637049263e-06
True,False,False,False,True,False,True,Quote,89CE0912454AFE0A1B959569C37A5B8F,1.7337693185246316e-06
True,False,False,False,True,False,True,Quote,E7F038DE3EAD397AEC9193686C911677,1.5603923866721684e-05
True,False,False,False,True,False,True,TopLevel,00304D7356D6C64481190D708D8F739C,5.201307955573895e-06
True,False,False,False,True,False,True,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,8.668846592623159e-06
True,False,False,False,True,True,False,TopLevel,E7F038DE3EAD397AEC9193686C911677,1.5603923866721684e-05
True,False,False,True,False,False,False,Retweet,8729EBF694C3DAF61208A209C2A542C8,9.882073917912906e-05
True,False,False,True,False,False,True,Retweet,313ECD3A1E5BB07406E4249475C2D6D6,5.49004106550717e-05
True,False,False,True,False,False,True,TopLevel,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.00023058172475130115
True,False,False,True,False,False,True,TopLevel,5B6973BEB05212E396F3F2DC6A31B71C,9.882073917912906e-05
True,False,False,True,True,False,False,Retweet,C1E99BF67DDA2227007DE8038FE32470,3.294024639304302e-05
True,False,False,True,True,False,False,TopLevel,C41F6D723AB5D14716D856DF9C000DED,3.294024639304302e-05
True,False,False,True,True,False,False,TopLevel,D7C16BC3C9A5A633D6A3043A567C95A6,5.49004106550717e-05
True,False,False,True,True,False,False,TopLevel,F9D8F1DB5A398E1225A2C42E34A51DF6,3.294024639304302e-05
True,False,False,True,True,True,False,Quote,313ECD3A1E5BB07406E4249475C2D6D6,2.196016426202868e-05
True,False,True,False,False,False,False,Quote,E6936751CBF4F921F7DE1AEF33A16ED0,0.000851063829787234
True,False,True,False,False,False,False,TopLevel,313ECD3A1E5BB07406E4249475C2D6D6,0.011063829787234043
True,False,True,False,False,False,True,TopLevel,E7F038DE3EAD397AEC9193686C911677,0.007659574468085106
True,True,False,False,False,False,False,Quote,310ECD7D1E42216E3C1B31EFDDFC72A7,0.0005556070006482082
True,True,False,False,False,False,False,TopLevel,23686A079CA538645BF6118A1EF51C8B,0.0005556070006482082
True,True,False,False,False,False,False,TopLevel,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.0012964163348458191
True,True,False,False,False,False,True,TopLevel,A3E4360031A7E05E9279F4D504EE18DD,9.260116677470137e-05
True,True,False,False,True,False,True,Quote,B0FA488F2911701DD8EC5B1EA5E322D8,0.00018520233354940273
True,True,False,True,False,False,False,TopLevel,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.003472222222222222
True,True,False,True,False,False,True,Quote,B4DC2F82961F1263E90DF7A942CCE0B2,0.0010212418300653595
True,True,False,True,False,False,True,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,0.0004084967320261438
True,True,False,True,False,False,True,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.010008169934640522
True,True,False,True,True,False,False,Retweet,E6936751CBF4F921F7DE1AEF33A16ED0,0.0014297385620915032
True,True,False,True,True,False,False,Retweet,F70598172AC4514B1E6818EA361AD580,0.0002042483660130719
True,True,False,True,True,False,False,TopLevel,5A0759FB938B1D9B1E08B7A3A14F1042,0.003472222222222222
True,True,False,True,True,False,False,TopLevel,7D11A7AA105DAB4D6799AF863369DB9C,0.0012254901960784314
True,True,True,False,False,False,False,Retweet,E7F038DE3EAD397AEC9193686C911677,0.002290950744558992
True,True,True,False,False,False,True,Quote,B8B04128918BBF54E2E178BFF1ABA833,0.002290950744558992
True,True,True,False,False,False,True,TopLevel,B4DC2F82961F1263E90DF7A942CCE0B2,0.0057273768613974796
True,True,True,False,True,False,False,Quote,B0FA488F2911701DD8EC5B1EA5E322D8,0.0057273768613974796
True,True,True,False,True,False,False,TopLevel,8729EBF694C3DAF61208A209C2A542C8,0.004581901489117984
True,True,True,False,True,False,True,TopLevel,488B32D24BD4BB44172EB981C1BCA6FA,0.006872852233676976
True,True,True,True,False,False,False,TopLevel,B0FA488F2911701DD8EC5B1EA5E322D8,0.026515151515151516
True,True,True,True,True,False,False,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,0.030303030303030304
False,False,False,False,False,False,True,Retweet,105008E45831ADE8AF1DB888319F422A,7.415966592553694e-07
False,False,False,False,False,False,True,Retweet,440116720BC3A7957E216A77EE5C18CF,1.8127918337353474e-06
False,False,False,False,False,False,True,Retweet,CDE47D81F953D800F760F1DE8AA754BA,8.239962880615216e-08
False,False,False,False,False,False,True,Retweet,DE8A3755FCEDC549A408D7B1EB1A2C9F,2.224789977766108e-06
False,False,False,False,False,True,False,Retweet,F70598172AC4514B1E6818EA361AD580,8.239962880615216e-08
False,False,False,False,False,True,False,TopLevel,2573A3CF633EBE6932A1E1010D5CD213,2.636788121796869e-06
False,False,False,False,False,True,False,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,2.471988864184565e-07
False,False,False,False,False,True,False,TopLevel,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,6.591970304492173e-07
False,False,False,False,False,True,True,Quote,4B55C45CD308068E4D0913DEF1043AD6,8.239962880615216e-08
False,False,False,False,True,False,True,Quote,2F548E5BE0D7F678E72DDE31DFBEF8E7,1.071195174479978e-06
False,False,False,False,True,False,True,Quote,99CA116BF6AA65D70F3C78BEBADC51F0,4.94397772836913e-07
False,False,False,False,True,False,True,Retweet,10C6C994C2AD434F9D49D4BE9CFBC613,4.94397772836913e-07
False,False,False,False,True,True,False,Quote,4CA37504EF8BA4352B03DCBA50E98A45,1.647992576123043e-07
False,False,False,False,True,True,False,Retweet,99CA116BF6AA65D70F3C78BEBADC51F0,2.471988864184565e-07
False,False,False,False,True,True,True,Quote,7E18F69967284BB0601E88A114B8F7A9,8.239962880615216e-08
False,False,False,False,True,True,True,Quote,E6936751CBF4F921F7DE1AEF33A16ED0,6.591970304492173e-07
False,False,False,False,True,True,True,Quote,E7F038DE3EAD397AEC9193686C911677,1.647992576123043e-07
False,False,False,False,True,True,True,Retweet,5A0759FB938B1D9B1E08B7A3A14F1042,2.471988864184565e-07
False,False,False,False,True,True,True,TopLevel,7D11A7AA105DAB4D6799AF863369DB9C,9.88795545673826e-07
False,False,False,True,False,False,True,Retweet,BF04E736C599E9DE22F39F1DC157E1F1,2.2056185706907921e-07
False,False,False,True,False,True,False,Quote,2573A3CF633EBE6932A1E1010D5CD213,4.4112371413815843e-07
False,False,False,True,False,True,False,TopLevel,B8B04128918BBF54E2E178BFF1ABA833,4.190675284312504e-06
False,False,False,True,False,True,True,TopLevel,3228B1FB4BC92E81EF2FE35BDA86C540,8.822474282763169e-07
False,False,False,True,True,False,False,TopLevel,82C9890E4A7FC1F8730A3443C761143E,2.2056185706907921e-07
False,False,False,True,True,False,True,Quote,159541FA269CA8A9CDB93658CAEC4CA2,2.2056185706907921e-07
False,False,False,True,True,False,True,Quote,CF304ED3CFC1ADD26720B97B39900FFD,3.308427856036188e-07
False,False,False,True,True,False,True,Retweet,4CA37504EF8BA4352B03DCBA50E98A45,7.719664997417772e-07
False,False,False,True,True,False,True,Retweet,99CA116BF6AA65D70F3C78BEBADC51F0,5.51404642672698e-07
False,False,False,True,True,False,True,TopLevel,D7C16BC3C9A5A633D6A3043A567C95A6,2.2056185706907921e-07
False,False,False,True,True,True,True,TopLevel,7D11A7AA105DAB4D6799AF863369DB9C,8.822474282763169e-07
False,False,True,False,False,False,False,Retweet,6744F8519308FD72D8C47BD45186303C,8.719821243664504e-05
False,False,True,False,False,False,False,Retweet,7D11A7AA105DAB4D6799AF863369DB9C,0.0002506948607553545
False,False,True,False,False,False,False,Retweet,99CA116BF6AA65D70F3C78BEBADC51F0,0.00010899776554580631
False,False,True,False,False,False,False,Retweet,CF304ED3CFC1ADD26720B97B39900FFD,3.2699329663741895e-05
False,False,True,False,False,False,False,TopLevel,7D11A7AA105DAB4D6799AF863369DB9C,0.0006321870401656766
False,False,True,False,False,False,False,TopLevel,89CE0912454AFE0A1B959569C37A5B8F,3.2699329663741895e-05
False,False,True,False,False,False,True,Quote,1F73BB863A39DB62B4A55B7E558DB1E8,0.0003160935200828383
False,False,True,False,False,False,True,Retweet,E6936751CBF4F921F7DE1AEF33A16ED0,0.00019619597798245137
False,False,True,False,False,False,True,TopLevel,105008E45831ADE8AF1DB888319F422A,4.359910621832252e-05
False,False,True,False,False,False,True,TopLevel,3228B1FB4BC92E81EF2FE35BDA86C540,7.629843588206442e-05
False,False,True,False,True,False,False,Quote,DE8A3755FCEDC549A408D7B1EB1A2C9F,2.179955310916126e-05
False,False,True,False,True,False,False,Retweet,914074E75CB398B5A2D81E1A51818CAA,1.089977655458063e-05
False,False,True,False,True,False,True,TopLevel,1F73BB863A39DB62B4A55B7E558DB1E8,0.00010899776554580631
False,False,True,True,False,False,False,Quote,7D11A7AA105DAB4D6799AF863369DB9C,0.00020274379941880111
False,False,True,True,False,False,True,Retweet,9A78FC330083E72BE0DD1EA92656F3B5,6.75812664729337e-05
False,False,True,True,True,False,False,Quote,5A0759FB938B1D9B1E08B7A3A14F1042,0.00040548759883760223
False,False,True,True,True,False,True,Quote,488B32D24BD4BB44172EB981C1BCA6FA,0.00040548759883760223
False,False,True,True,True,True,False,Retweet,1F73BB863A39DB62B4A55B7E558DB1E8,6.75812664729337e-05
False,True,False,False,False,False,False,Quote,678E280656F6A0C0C23D5DFD46B85C14,1.7958189742641182e-06
False,True,False,False,False,False,False,Retweet,914074E75CB398B5A2D81E1A51818CAA,3.5916379485282365e-06
False,True,False,False,False,False,True,Quote,7E18F69967284BB0601E88A114B8F7A9,3.5916379485282365e-06
False,True,False,False,False,False,True,TopLevel,F33767F7D7080003F403FDAB34FEB755,3.5916379485282365e-06
False,True,False,False,True,False,False,Quote,4B55C45CD308068E4D0913DEF1043AD6,8.380488546565886e-06
False,True,False,False,True,False,False,Retweet,3EA57373381A56822CBBC736169D0145,4.788850598037649e-06
False,True,False,False,True,False,False,Retweet,A3E4360031A7E05E9279F4D504EE18DD,4.250104905758413e-05
False,True,False,False,True,False,True,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,6.584669572301767e-06
False,True,False,False,True,True,True,Retweet,B4DC2F82961F1263E90DF7A942CCE0B2,1.1972126495094122e-06
False,True,False,True,False,False,False,Retweet,3EA57373381A56822CBBC736169D0145,2.7572211622238643e-05
False,True,False,True,False,False,False,Retweet,89CE0912454AFE0A1B959569C37A5B8F,3.3086653946686374e-05
False,True,False,True,False,False,True,Quote,5B6973BEB05212E396F3F2DC6A31B71C,5.514442324447729e-06
False,True,False,True,False,False,True,Retweet,5A0759FB938B1D9B1E08B7A3A14F1042,1.930054813556705e-05
False,True,False,True,False,False,True,TopLevel,105008E45831ADE8AF1DB888319F422A,3.3086653946686374e-05
False,True,False,True,True,False,False,Quote,CF304ED3CFC1ADD26720B97B39900FFD,3.0329432784462507e-05
False,True,False,True,True,False,False,TopLevel,7168CE9B777B76E4069A538DC5F28B6F,8.271663486671594e-06
False,True,False,True,True,False,True,TopLevel,2F548E5BE0D7F678E72DDE31DFBEF8E7,3.584387510891024e-05
False,True,False,True,True,True,True,TopLevel,E7F038DE3EAD397AEC9193686C911677,8.271663486671594e-06
False,True,True,False,False,False,False,Retweet,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.0005751043707932181
False,True,True,False,False,False,False,TopLevel,477ED2ED930405BF1DBF13F9BF973434,0.00012780097128738178
False,True,True,False,False,False,False,TopLevel,D7C16BC3C9A5A633D6A3043A567C95A6,8.520064752492119e-05
False,True,True,False,False,False,False,TopLevel,DE8A3755FCEDC549A408D7B1EB1A2C9F,0.00017040129504984237
False,True,True,False,False,False,True,Retweet,313ECD3A1E5BB07406E4249475C2D6D6,0.0003834029138621453
False,True,True,False,False,False,True,Retweet,DA13A5C3763C212D9D68FC69102DE5E5,8.520064752492119e-05
False,True,True,False,True,False,False,Quote,2573A3CF633EBE6932A1E1010D5CD213,0.00017040129504984237
False,True,True,True,False,False,False,Quote,E6936751CBF4F921F7DE1AEF33A16ED0,0.0008490566037735849
False,True,True,True,True,False,False,Retweet,9A78FC330083E72BE0DD1EA92656F3B5,0.0013207547169811322
False,True,True,True,True,False,False,TopLevel,2573A3CF633EBE6932A1E1010D5CD213,0.0016037735849056603
False,True,True,True,True,False,False,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,0.0012264150943396227
True,False,False,False,False,False,False,Quote,CF304ED3CFC1ADD26720B97B39900FFD,1.7337693185246318e-05
True,False,False,False,False,False,False,Retweet,41776FB50B812A6775C2F8DEC92A9779,6.935077274098526e-06
True,False,False,False,False,False,False,Retweet,59BE899EB83AAA19878738040F6828F0,5.201307955573895e-06
True,False,False,False,False,False,False,TopLevel,A3E4360031A7E05E9279F4D504EE18DD,2.7740309096394105e-05
True,False,False,False,False,False,True,Quote,C1E99BF67DDA2227007DE8038FE32470,1.040261591114779e-05
True,False,False,False,False,False,True,Quote,D922D8FEA3EFAD3200455120B75BCEB8,1.040261591114779e-05
True,False,False,False,False,False,True,Retweet,3228B1FB4BC92E81EF2FE35BDA86C540,3.467538637049263e-06
True,False,False,False,True,False,True,Retweet,B4DC2F82961F1263E90DF7A942CCE0B2,5.201307955573895e-06
True,False,False,False,True,False,True,Retweet,E6936751CBF4F921F7DE1AEF33A16ED0,3.467538637049263e-06
True,False,False,False,True,False,True,TopLevel,8729EBF694C3DAF61208A209C2A542C8,1.2136385229672421e-05
True,False,False,False,True,True,False,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,2.947407841491874e-05
True,False,False,True,False,False,False,Quote,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.00018666139622724377
True,False,False,True,False,False,False,Retweet,7D11A7AA105DAB4D6799AF863369DB9C,8.784065704811471e-05
True,False,False,True,False,False,False,TopLevel,914074E75CB398B5A2D81E1A51818CAA,5.49004106550717e-05
True,False,False,True,False,False,False,TopLevel,DE8A3755FCEDC549A408D7B1EB1A2C9F,0.0001098008213101434
True,False,False,True,True,False,False,Quote,00304D7356D6C64481190D708D8F739C,8.784065704811471e-05
True,False,False,True,True,False,False,Quote,4CA37504EF8BA4352B03DCBA50E98A45,7.686057491710038e-05
True,False,False,True,True,False,False,Retweet,23686A079CA538645BF6118A1EF51C8B,0.0001098008213101434
True,False,False,True,True,False,False,Retweet,D922D8FEA3EFAD3200455120B75BCEB8,3.294024639304302e-05
True,False,False,True,True,False,False,TopLevel,3AB05D6A4045A6C37D3E4566CFDFFE26,0.0001098008213101434
True,False,False,True,True,True,False,TopLevel,313ECD3A1E5BB07406E4249475C2D6D6,4.392032852405736e-05
True,False,True,False,True,False,False,Quote,2573A3CF633EBE6932A1E1010D5CD213,0.000851063829787234
True,False,True,False,True,False,False,Quote,E7F038DE3EAD397AEC9193686C911677,0.005957446808510639
True,False,True,False,True,False,False,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,0.00851063829787234
True,False,True,False,True,False,False,Retweet,E7F038DE3EAD397AEC9193686C911677,0.006808510638297872
True,False,True,False,True,False,False,TopLevel,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.002553191489361702
True,False,True,True,False,False,False,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,0.00641025641025641
True,True,False,False,False,False,False,Quote,D922D8FEA3EFAD3200455120B75BCEB8,9.260116677470137e-05
True,True,False,False,False,False,False,Retweet,1F73BB863A39DB62B4A55B7E558DB1E8,0.0006482081674229096
True,True,False,False,False,False,True,Quote,3DF931B225B690508A63FD24133FA0E2,9.260116677470137e-05
True,True,False,False,True,False,False,Retweet,DA13A5C3763C212D9D68FC69102DE5E5,0.0002778035003241041
True,True,False,True,False,False,False,Quote,1F73BB863A39DB62B4A55B7E558DB1E8,0.0010212418300653595
True,True,False,True,False,False,False,Quote,8729EBF694C3DAF61208A209C2A542C8,0.0002042483660130719
True,True,False,True,True,False,False,Quote,DA13A5C3763C212D9D68FC69102DE5E5,0.0004084967320261438
True,True,False,True,True,False,False,Retweet,105008E45831ADE8AF1DB888319F422A,0.0010212418300653595
True,True,False,True,True,False,False,TopLevel,99CA116BF6AA65D70F3C78BEBADC51F0,0.0008169934640522876
True,True,True,False,False,False,False,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,0.0057273768613974796
True,True,True,False,False,False,False,TopLevel,9A78FC330083E72BE0DD1EA92656F3B5,0.012600229095074456
False,False,False,False,False,False,False,Retweet,37342508F52BF4B62CCE3BA25460F9EB,2.142390348959956e-06
False,False,False,False,False,True,False,Retweet,5B6973BEB05212E396F3F2DC6A31B71C,8.239962880615216e-08
False,False,False,False,False,True,True,Retweet,B8B04128918BBF54E2E178BFF1ABA833,2.8015873794091733e-06
False,False,False,False,False,True,True,TopLevel,3228B1FB4BC92E81EF2FE35BDA86C540,3.295985152246086e-07
False,False,False,False,True,False,False,Quote,5B210378BE9FFA3C90818C43B29B466B,1.7303922049291952e-06
False,False,False,False,True,False,True,TopLevel,838A92D9F7EB57FB4A8B0C953A80C7EB,2.471988864184565e-07
False,False,False,False,True,True,False,Quote,B4DC2F82961F1263E90DF7A942CCE0B2,2.471988864184565e-07
False,False,False,False,True,True,False,TopLevel,310ECD7D1E42216E3C1B31EFDDFC72A7,4.94397772836913e-07
False,False,False,False,True,True,True,Retweet,310ECD7D1E42216E3C1B31EFDDFC72A7,5.767974016430651e-07
False,False,False,False,True,True,True,Retweet,3228B1FB4BC92E81EF2FE35BDA86C540,8.239962880615216e-08
False,False,False,False,True,True,True,Retweet,B8B04128918BBF54E2E178BFF1ABA833,3.790382925082999e-06
False,False,False,True,False,False,False,Quote,DE8A3755FCEDC549A408D7B1EB1A2C9F,4.300956212847045e-06
False,False,False,True,False,False,True,Retweet,477ED2ED930405BF1DBF13F9BF973434,2.095337642156252e-06
False,False,False,True,True,False,True,Quote,3228B1FB4BC92E81EF2FE35BDA86C540,6.616855712072376e-07
False,False,False,True,True,False,True,TopLevel,D922D8FEA3EFAD3200455120B75BCEB8,1.8747757850871732e-06
False,False,False,True,True,True,False,Retweet,F70598172AC4514B1E6818EA361AD580,1.1028092853453961e-07
False,False,False,True,True,True,True,Quote,9A78FC330083E72BE0DD1EA92656F3B5,5.51404642672698e-07
False,False,True,False,False,False,False,TopLevel,3DF931B225B690508A63FD24133FA0E2,6.539865932748379e-05
False,False,True,False,False,True,True,Quote,488B32D24BD4BB44172EB981C1BCA6FA,4.359910621832252e-05
False,False,True,False,True,False,False,Quote,7D11A7AA105DAB4D6799AF863369DB9C,0.00016349664831870946
False,False,True,False,True,False,False,TopLevel,41776FB50B812A6775C2F8DEC92A9779,0.00011989754210038694
False,False,True,False,True,False,True,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,3.2699329663741895e-05
False,False,True,False,True,False,True,TopLevel,B4DC2F82961F1263E90DF7A942CCE0B2,9.809798899122569e-05
False,False,True,False,True,True,False,Retweet,E7F038DE3EAD397AEC9193686C911677,1.089977655458063e-05
False,False,True,False,True,True,True,TopLevel,313ECD3A1E5BB07406E4249475C2D6D6,4.359910621832252e-05
False,False,True,True,False,False,False,Retweet,00304D7356D6C64481190D708D8F739C,0.0002703250658917348
False,False,True,True,False,False,False,Retweet,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.0009461377306210719
False,False,True,True,False,False,True,TopLevel,2F548E5BE0D7F678E72DDE31DFBEF8E7,0.0003379063323646685
False,False,True,True,False,False,True,TopLevel,9FCF19233EAD65EA6E32C2E6DC03A444,0.0003379063323646685
False,False,True,True,True,False,False,Retweet,5B6973BEB05212E396F3F2DC6A31B71C,0.0002703250658917348
False,False,True,True,True,False,False,Retweet,DA13A5C3763C212D9D68FC69102DE5E5,0.00040548759883760223
False,False,True,True,True,False,False,TopLevel,99CA116BF6AA65D70F3C78BEBADC51F0,0.0002703250658917348
False,False,True,True,True,False,False,TopLevel,C1E99BF67DDA2227007DE8038FE32470,0.0002703250658917348
False,False,True,True,True,False,True,Retweet,5A0759FB938B1D9B1E08B7A3A14F1042,6.75812664729337e-05
False,True,False,False,False,False,False,Quote,3DF931B225B690508A63FD24133FA0E2,1.7958189742641182e-06
False,True,False,False,False,False,False,Quote,89CE0912454AFE0A1B959569C37A5B8F,8.97909487132059e-06
False,True,False,False,False,False,True,Quote,CF304ED3CFC1ADD26720B97B39900FFD,3.5916379485282365e-06
False,True,False,False,False,False,True,TopLevel,A3E4360031A7E05E9279F4D504EE18DD,2.154982769116942e-05
False,True,False,False,False,True,False,Retweet,B8B04128918BBF54E2E178BFF1ABA833,5.986063247547061e-07
False,True,False,False,True,False,True,Retweet,7D11A7AA105DAB4D6799AF863369DB9C,1.1972126495094122e-06
False,True,False,False,True,False,True,TopLevel,BAC6A3C2E18C26A77C99B41ECE1C738D,3.5916379485282365e-06
False,True,False,False,True,True,True,Quote,2573A3CF633EBE6932A1E1010D5CD213,1.7958189742641182e-06
False,True,False,True,False,False,False,Quote,89CE0912454AFE0A1B959569C37A5B8F,1.3786105811119322e-05
False,True,False,True,False,False,True,Quote,99CA116BF6AA65D70F3C78BEBADC51F0,2.2057769297790915e-05
False,True,False,True,False,False,True,Retweet,838A92D9F7EB57FB4A8B0C953A80C7EB,1.3786105811119322e-05
False,True,False,True,False,False,True,TopLevel,59BE899EB83AAA19878738040F6828F0,2.2057769297790915e-05
False,True,False,True,False,False,True,TopLevel,6B90065EA806B8523C0A6E56D7A961B2,2.481499046001478e-05
False,True,False,True,False,False,True,TopLevel,F33767F7D7080003F403FDAB34FEB755,8.271663486671594e-06
False,True,False,True,True,False,False,Retweet,3DF931B225B690508A63FD24133FA0E2,4.1358317433357966e-05
False,True,False,True,True,False,False,Retweet,7E18F69967284BB0601E88A114B8F7A9,2.481499046001478e-05
False,True,False,True,True,False,True,Retweet,B0FA488F2911701DD8EC5B1EA5E322D8,7.168775021782048e-05
False,True,False,True,True,False,True,TopLevel,7D11A7AA105DAB4D6799AF863369DB9C,8.271663486671594e-06
False,True,False,True,True,True,True,Retweet,488B32D24BD4BB44172EB981C1BCA6FA,3.0329432784462507e-05
False,True,True,False,False,False,False,Quote,2573A3CF633EBE6932A1E1010D5CD213,0.00010650080940615149
False,True,True,False,False,False,False,Quote,2F548E5BE0D7F678E72DDE31DFBEF8E7,8.520064752492119e-05
False,True,True,False,False,False,False,Quote,5A0759FB938B1D9B1E08B7A3A14F1042,0.00029820226633722415
False,True,True,False,False,False,False,Quote,7F4FAB1EB12CD95EDCD9DB2A6634EFCE,0.0005112038851495271
False,True,True,False,False,False,False,Retweet,23686A079CA538645BF6118A1EF51C8B,0.00021300161881230298
False,True,True,False,False,False,False,TopLevel,59BE899EB83AAA19878738040F6828F0,8.520064752492119e-05
False,True,True,False,False,False,True,Retweet,1F73BB863A39DB62B4A55B7E558DB1E8,0.00012780097128738178
False,True,True,False,False,False,True,Retweet,5A0759FB938B1D9B1E08B7A3A14F1042,4.260032376246059e-05
False,True,True,False,False,False,True,TopLevel,5B6973BEB05212E396F3F2DC6A31B71C,8.520064752492119e-05
False,True,True,False,True,False,False,Quote,BF04E736C599E9DE22F39F1DC157E1F1,2.1300161881230296e-05
False,True,True,False,True,False,False,TopLevel,3AB05D6A4045A6C37D3E4566CFDFFE26,8.520064752492119e-05
False,True,True,False,True,False,False,TopLevel,F70598172AC4514B1E6818EA361AD580,0.00010650080940615149
False,True,True,False,True,False,True,TopLevel,E7F038DE3EAD397AEC9193686C911677,0.00027690210445599386
False,True,True,True,False,False,False,Quote,5A0759FB938B1D9B1E08B7A3A14F1042,0.00018867924528301886
False,True,True,True,False,False,False,Retweet,1F73BB863A39DB62B4A55B7E558DB1E8,0.0013207547169811322
False,True,True,True,False,False,False,TopLevel,159541FA269CA8A9CDB93658CAEC4CA2,0.0004716981132075472
False,True,True,True,True,False,False,Quote,8729EBF694C3DAF61208A209C2A542C8,0.0003773584905660377
True,False,False,False,False,False,False,Retweet,C1E99BF67DDA2227007DE8038FE32470,1.7337693185246318e-05
True,False,False,False,False,False,True,Quote,3228B1FB4BC92E81EF2FE35BDA86C540,3.467538637049263e-06
True,False,False,False,False,False,True,Retweet,6B90065EA806B8523C0A6E56D7A961B2,3.467538637049263e-06
True,False,False,False,False,False,True,TopLevel,C41F6D723AB5D14716D856DF9C000DED,1.2136385229672421e-05
